institute_id,institute_name,institute_fee,institute_reputation,institute_campus_job_placement_pct,institute_campus_area,score_cut_off,total_no_of_students,applied_no_of_students,declined_no_of_student_pct,accepted_no_of_student_pct
EARR259,Worcester State University,237209.26,7.4,78.87,272.33,90.52,3986,29868,86.65,13.35
ANDD112,Massachusetts College of Liberal Arts,179417.57,9.9,80.6,174.87,86.49,2459,17452,85.91,14.09
TIGI691,Massachusetts College of Liberal Arts,164312.69,1.4,53.0,211.38,78.25,4460,74521,94.02,5.98
NNIN170,"University of California, Santa Barbara (UC Santa Barbara)",184122.11,7.7,72.37,300.05,77.8,2263,50122,95.49,4.51
STIS780,University of Kentucky (Kentucky or UK),212489.74,2.8,63.79,175.14,89.53,4610,10035,54.06,45.94
DNDA129,"University of California, Merced (UC Merced)",152299.47,1.2,70.79,306.5,83.69,3998,35013,88.58,11.42
RREA214,Georgia Highlands College,177677.52,2.0,68.01,293.43,75.1,3342,26757,87.51,12.49
NANN170,Massachusetts College of Liberal Arts,224436.79,6.2,72.49,173.04,79.23,2707,58353,95.36,4.64
TSNS703,University of Massachusetts Amherst (UMass Amherst),222470.0,6.7,57.56,174.91,87.04,3929,26540,85.20,14.80
DNAN101,University of Massachusetts Dartmouth (UMass Dartmouth),151720.31,3.3,70.28,257.29,94.17,3192,10782,70.40,29.60
PNPN495,Western Kentucky University (WKU),192388.21,4.2,71.29,322.6,98.98,4732,36597,87.07,12.93
ANNN143,Middle Georgia State University,156421.3,6.4,66.91,275.36,86.92,3096,15271,79.73,20.27
MRER299,"California State University, Chico (Chico State)",184780.44,8.5,73.06,272.63,91.32,3548,17598,79.84,20.16
ADAD121,University of West Georgia (UWG),168433.24,2.8,74.16,257.32,96.94,1216,51304,97.63,2.37
TITT794,Southern Connecticut State University (SCSU),236203.2,6.0,61.37,223.03,91.41,3997,67818,94.11,5.89
DDND180,Florida State University (FSU),248854.43,6.6,98.81,207.95,99.45,3313,56881,94.18,5.82
TITG699,Valdosta State University (VSU),165747.03,9.7,89.78,242.38,81.54,4739,41119,88.47,11.53
IINA195,"University of California, Merced (UC Merced)",152647.4,7.0,57.83,345.6,83.87,4106,64436,93.63,6.37
RAMM240,Florida International University (FIU),175715.71,6.3,54.4,152.05,86.65,1139,12286,90.73,9.27
DNAA161,University of North Florida (UNF),222468.62,1.3,77.34,204.53,95.6,3880,38698,89.97,10.03
PNNN411,Eastern Connecticut State University (ECSU),183562.75,7.2,56.86,335.06,98.49,1706,16287,89.53,10.47
NIIA158,Kentucky State University,172658.5,8.3,62.06,204.85,75.39,3343,21985,84.79,15.21
SINI783,Augusta University,240262.35,8.0,68.44,313.55,83.38,2953,25727,88.52,11.48
NDDD113,"California State University, Fullerton (Fullerton, CSUF, Cal State Fullerton)",246970.57,3.7,91.3,280.46,95.07,1983,67651,97.07,2.93
AEEE208,University of Florida (UF),170463.56,6.0,61.89,270.97,88.74,3324,64940,94.88,5.12
NIID180,"University of California, Berkeley (UC Berkeley)",182388.83,6.1,65.14,215.18,92.82,4136,44763,90.76,9.24
SINI714,"University of California, Santa Cruz (UC Santa Cruz)",150411.55,5.4,54.62,172.86,92.52,3639,54960,93.38,6.62
NDAD130,Bainbridge State College,176078.98,9.8,62.23,185.28,78.99,2003,33196,93.97,6.03
TTNI756,Massachusetts College of Liberal Arts,242897.06,8.7,80.4,319.34,96.29,4287,54045,92.07,7.93
DNDA136,Bainbridge State College,230557.13,4.1,87.48,237.35,78.06,1907,57766,96.70,3.30
AAMM275,South Georgia State College (SGSC),151932.21,2.9,79.77,207.58,91.69,4552,40326,88.71,11.29
DIAA158,University of South Florida (USF),232119.03,8.8,58.2,322.76,80.88,1327,17848,92.56,7.44
NNSS705,Worcester State University,193044.25,5.7,57.68,225.85,75.19,1162,17872,93.50,6.50
IAID170,Georgia State University (GSU),233992.38,8.3,51.28,202.0,87.84,2917,57492,94.93,5.07
NITT768,College of Coastal Georgia,226511.08,6.5,98.15,320.81,93.63,2839,21940,87.06,12.94
NDAI112,"University of California, Davis (UC Davis)",234427.62,4.2,86.09,254.34,81.69,3249,39682,91.81,8.19
AERA212,Fort Valley State University,177702.37,6.5,59.67,157.08,93.95,3247,14045,76.88,23.12
AAND103,South Georgia State College (SGSC),170017.97,9.9,67.06,328.1,99.14,2733,72265,96.22,3.78
NNTS754,New College of Florida,157687.87,7.1,59.63,286.38,85.23,1307,72954,98.21,1.79
IIAI114,Massachusetts College of Art and Design (MassArt),166684.15,2.3,80.64,345.82,83.41,3775,59080,93.61,6.39
APPA412,Fort Valley State University,243999.14,2.0,99.86,314.86,92.73,1444,49446,97.08,2.92
NNNA135,University of North Florida (UNF),207568.89,1.3,74.14,212.42,88.63,2180,24888,91.24,8.76
RMEE255,South Georgia State College (SGSC),230694.02,1.9,76.3,320.09,93.35,4246,65666,93.53,6.47
NANA170,"California State University, East Bay (CSUEB)",189346.59,9.2,50.06,280.43,99.42,2334,24268,90.38,9.62
IIGI607,Armstrong State University,212571.78,4.1,64.25,222.88,91.54,2878,31628,90.90,9.10
IAAA119,Florida Gulf Coast University (FGCU),173412.11,9.5,78.82,347.42,90.8,1955,73759,97.35,2.65
SNNS747,"University of California, San Diego (UC San Diego)",212534.58,8.2,98.25,207.51,92.48,1856,62468,97.03,2.97
NIII158,University of North Florida (UNF),233910.39,5.5,64.05,287.23,84.91,2838,41854,93.22,6.78
RMEM250,Southern Connecticut State University (SCSU),168338.64,5.1,98.5,271.81,92.49,1248,48237,97.41,2.59
AIIA121,Massachusetts Maritime Academy,158323.57,4.9,85.4,250.4,81.57,4059,64505,93.71,6.29
PJAN500,Georgia College and State University,239086.84,7.2,50.41,222.43,86.75,1531,64241,97.62,2.38
DNDA143,East Georgia State College,224626.71,7.7,55.19,286.76,88.78,3414,42362,91.94,8.06
IINT776,University of Massachusetts Amherst (UMass Amherst),186678.08,1.9,55.28,277.19,93.52,3776,42282,91.07,8.93
ADIA139,Georgia Highlands College,202431.86,3.8,89.65,247.46,98.79,2790,10742,74.03,25.97
MEMM280,Clayton State University,181102.11,4.3,51.61,326.66,92.47,1557,19781,92.13,7.87
NNIA184,"University of California, San Diego (UC San Diego)",183346.66,8.1,73.6,318.52,79.64,1141,24784,95.40,4.60
INTN747,University of Massachusetts Medical School,196350.82,3.8,77.31,295.98,76.11,3969,42445,90.65,9.35
IIDA106,"University of California, Riverside (UC Riverside)",243202.53,1.2,87.5,331.6,83.92,1174,57438,97.96,2.04
TIGT679,Massachusetts College of Liberal Arts,156717.58,8.7,66.32,192.66,89.11,3312,66606,95.03,4.97
IINN187,"University of California, San Diego (UC San Diego)",200712.72,7.7,57.44,298.28,89.91,3796,46570,91.85,8.15
MAMM246,"University of California, San Diego (UC San Diego)",230979.91,5.9,80.42,349.39,97.57,2458,18772,86.91,13.09
DDNA151,Fitchburg State University,219957.13,1.2,93.89,202.1,83.07,3253,56266,94.22,5.78
NNIN791,University of Florida (UF),180024.18,6.2,97.56,273.11,91.67,4542,49069,90.74,9.26
ADAI154,Massachusetts College of Art and Design (MassArt),248693.91,8.3,61.29,169.75,79.66,2023,63750,96.83,3.17
TSNT722,Murray State University,171778.98,6.9,93.38,210.84,83.93,4528,46752,90.31,9.69
ADNI111,Florida Gulf Coast University (FGCU),158137.4,4.2,69.29,306.33,89.17,4547,23770,80.87,19.13
MEMA236,Florida Atlantic University (FAU),219327.51,9.0,95.83,161.38,75.8,1749,24165,92.76,7.24
DADI100,"University of Louisville (Louisville, U of L, or UL)",237505.78,9.4,85.35,162.29,95.41,2421,43854,94.48,5.52
SNTS789,Clayton State University,192769.25,8.5,82.85,181.82,91.21,4427,10413,57.49,42.51
DDNI117,University of Massachusetts Lowell (UMass Lowell),187155.76,8.8,65.83,167.79,76.23,3944,33334,88.17,11.83
PANJ436,New College of Florida,221585.09,10.0,70.62,211.1,98.07,2737,49336,94.45,5.55
IDAI151,"University of California, Santa Barbara (UC Santa Barbara)",235779.66,4.9,99.36,327.66,82.46,2951,22467,86.87,13.13
AMME268,Morehead State University,189450.7,4.0,95.64,288.88,91.78,2316,10870,78.69,21.31
ANAN141,University of Kentucky (Kentucky or UK),218286.92,8.8,89.0,246.64,85.62,3473,74786,95.36,4.64
TIII766,Clayton State University,159359.29,7.2,72.3,221.26,96.32,1685,37635,95.52,4.48
INID127,Salem State University,161794.73,3.3,65.23,316.84,93.62,2028,14931,86.42,13.58
TSII741,Massachusetts Maritime Academy,191895.5,6.1,75.68,339.71,95.93,2819,64617,95.64,4.36
IADI137,Worcester State University,244480.78,2.8,82.7,279.43,83.97,1007,61476,98.36,1.64
MERM214,Georgia Southwestern State University (GSW),225768.44,8.2,86.52,342.78,82.16,4273,63812,93.30,6.70
DDIA149,Western Connecticut State University (WCSU),163267.97,5.8,54.57,216.96,89.86,4246,71921,94.10,5.90
PNAJ497,"University of California, Merced (UC Merced)",196247.73,6.4,76.29,197.92,76.98,1899,59461,96.81,3.19
DNAN153,Savannah State University,207049.24,4.4,50.75,231.31,89.76,3268,32907,90.07,9.93
TTTN719,University of Massachusetts Medical School,199703.12,1.7,67.74,263.68,82.12,1353,31421,95.69,4.31
DDAA137,Eastern Connecticut State University (ECSU),229022.41,8.5,91.34,325.56,80.45,4514,52185,91.35,8.65
MAAA211,Salem State University,156693.32,4.0,88.08,315.24,98.36,1774,64020,97.23,2.77
DDIA199,Albany State University,221626.14,9.9,57.48,303.67,99.94,4115,37812,89.12,10.88
IIGG626,Augusta University,198192.87,5.2,75.81,323.15,84.06,3710,55166,93.27,6.73
NIAA134,Florida A&M University (Florida A&M),214131.83,1.1,96.41,160.96,86.17,3758,23530,84.03,15.97
TSNI775,University of Massachusetts Lowell (UMass Lowell),160784.25,8.2,56.09,288.93,98.11,1632,26810,93.91,6.09
INDI121,"California State University, Fresno (Fresno State)",225825.04,7.7,73.95,288.4,77.49,2015,37643,94.65,5.35
EERA235,Georgia Southwestern State University (GSW),195427.76,7.5,50.99,199.35,85.22,1826,26203,93.03,6.97
NAAI123,Florida Atlantic University (FAU),224757.12,6.8,67.08,260.77,93.81,4664,57312,91.86,8.14
STIN749,"California State University, Dominguez Hills (CSUDH)",248648.19,1.5,66.74,251.25,84.34,3439,74719,95.40,4.60
DAID101,University of Central Florida (UCF),197211.6,3.9,70.99,309.36,75.15,2411,10550,77.15,22.85
IISS729,Atlanta Metropolitan State College,218231.79,3.2,96.6,190.54,91.7,1354,54899,97.53,2.47
ADIN105,University of Massachusetts Boston (UMass Boston),239076.54,2.2,77.3,244.67,75.04,3644,60422,93.97,6.03
EAEM217,Florida State University (FSU),210596.83,3.5,74.83,237.19,93.38,3389,34318,90.12,9.88
IAAI133,"University of California, Santa Barbara (UC Santa Barbara)",223015.58,5.4,62.89,315.12,94.93,1896,25372,92.53,7.47
SNSS729,"University of Louisville (Louisville, U of L, or UL)",161238.0,2.5,88.77,265.12,94.31,4330,62438,93.07,6.93
IIDN141,University of North Georgia (UNG),234354.95,4.7,54.56,308.65,75.04,1218,54112,97.75,2.25
PAJN441,Georgia Institute of Technology (Georgia Tech),222058.37,1.3,71.68,329.32,97.23,1941,19955,90.27,9.73
ADIA132,Eastern Connecticut State University (ECSU),171720.38,7.8,68.21,241.48,99.02,4216,65756,93.59,6.41
RAER276,Bridgewater State University,234776.58,7.6,59.39,190.54,78.77,3036,40899,92.58,7.42
DDDD123,Massachusetts College of Art and Design (MassArt),191450.55,2.7,95.02,224.41,96.92,3502,56167,93.77,6.23
SSII711,"University of California, Merced (UC Merced)",245074.12,3.3,74.27,249.61,95.0,1071,55640,98.08,1.92
IIDA169,University of North Georgia (UNG),199895.09,9.4,75.65,150.32,89.7,1362,28082,95.15,4.85
ITTN791,University of Massachusetts Boston (UMass Boston),176613.95,8.8,78.98,166.63,76.77,3617,69489,94.79,5.21
NIIA170,Dalton State College,211947.78,1.6,76.01,345.58,78.26,2530,61515,95.89,4.11
MEAM276,Georgia Gwinnett College,157764.73,1.8,66.87,299.78,92.14,3999,24473,83.66,16.34
ADNA157,University of Massachusetts Medical School,184502.62,2.5,95.61,235.56,91.95,3528,28301,87.53,12.47
JPPP412,Georgia Southern University,206306.34,7.4,96.76,286.9,92.67,1889,10739,82.41,17.59
ADDD147,"California State University, Fullerton (Fullerton, CSUF, Cal State Fullerton)",241922.42,1.9,59.43,212.14,87.93,2168,66978,96.76,3.24
ISST709,University of North Georgia (UNG),202040.63,6.5,73.08,328.39,93.13,1383,50045,97.24,2.76
DNII180,Morehead State University,248912.97,6.0,54.76,313.7,81.58,1500,44076,96.60,3.40
AEEM248,Dalton State College,157148.7,3.4,84.71,284.3,81.11,3960,36468,89.14,10.86
IDID138,"California State University, Dominguez Hills (CSUDH)",169216.6,7.4,82.57,232.04,95.83,1021,16527,93.82,6.18
NSTS785,Georgia College and State University,170155.68,6.4,97.52,295.18,97.42,3063,73904,95.86,4.14
NDII105,Florida A&M University (Florida A&M),245125.87,5.5,93.75,285.71,83.38,2458,41613,94.09,5.91
NSNT768,"University of California, Riverside (UC Riverside)",241044.06,1.3,89.03,223.82,92.13,1142,62390,98.17,1.83
AIIN165,"University of California, Berkeley (UC Berkeley)",243940.78,4.0,59.96,189.07,87.57,2614,22934,88.60,11.40
RAAA276,"California State University, East Bay (CSUEB)",235120.41,9.4,56.69,207.0,84.37,2606,24280,89.27,10.73
IAAI200,University of Florida (UF),249765.51,8.6,53.49,176.82,77.88,1865,26647,93.00,7.00
TSSN740,Morehead State University,226597.73,6.0,62.61,209.9,92.91,1447,21619,93.31,6.69
AINA184,Eastern Kentucky University (EKU),239664.06,4.0,98.51,343.27,80.08,2721,67337,95.96,4.04
NINN775,East Georgia State College,167931.5,5.1,98.01,226.48,90.92,4192,61867,93.22,6.78
NIID118,"University of California, Riverside (UC Riverside)",247204.72,4.3,88.81,226.22,98.96,3723,63631,94.15,5.85
RRRE296,"University of California, Santa Barbara (UC Santa Barbara)",230981.81,4.0,64.21,241.85,82.68,1217,31096,96.09,3.91
IIDN118,Armstrong State University,178664.08,9.6,82.67,152.37,78.09,2978,13335,77.67,22.33
TGII621,Florida International University (FIU),187538.74,1.8,87.88,150.53,89.06,2337,35331,93.39,6.61
NINN107,"University of California, Santa Barbara (UC Santa Barbara)",236660.85,4.9,87.57,230.03,96.41,1796,17443,89.70,10.30
NANP484,Western Connecticut State University (WCSU),211581.11,8.3,84.82,174.83,85.98,2479,36258,93.16,6.84
IDDN136,Bridgewater State University,157606.49,9.2,73.94,336.03,92.95,2595,69889,96.29,3.71
RRMM264,"University of California, San Diego (UC San Diego)",239391.68,2.7,94.33,324.1,98.4,3304,32159,89.73,10.27
NIIA145,Florida Gulf Coast University (FGCU),228048.97,5.0,98.66,171.5,75.06,2967,50127,94.08,5.92
TTIN784,Florida Polytechnic University (Florida Poly or FPU),238283.81,7.1,62.89,233.46,82.0,2706,66987,95.96,4.04
AIDN116,"University of California, Los Angeles (UCLA)",217075.68,2.5,58.25,294.66,85.96,4276,43251,90.11,9.89
STIN745,Gordon State College,236479.22,5.9,76.5,224.07,98.23,3142,43079,92.71,7.29
AIDD129,"California State University, Dominguez Hills (CSUDH)",181731.37,2.0,90.59,264.49,85.12,1937,14319,86.47,13.53
MARR246,University of Massachusetts Medical School,234928.08,4.3,68.88,254.16,88.33,2622,23854,89.01,10.99
DIAA161,Massachusetts College of Art and Design (MassArt),218333.94,4.5,85.04,299.02,84.29,3245,27062,88.01,11.99
JJAA463,University of West Georgia (UWG),206365.62,4.1,84.86,248.74,78.56,2396,42923,94.42,5.58
NNDN187,Worcester State University,226642.63,6.0,86.55,275.92,91.35,2856,23273,87.73,12.27
IIGT626,Clayton State University,198861.11,5.2,63.07,203.51,86.31,1176,65236,98.20,1.80
DIIA172,Dalton State College,198706.53,2.7,54.26,201.6,80.83,3782,36839,89.73,10.27
AREE281,Georgia Institute of Technology (Georgia Tech),178795.85,2.7,60.59,164.69,93.59,4717,48444,90.26,9.74
NIND147,Albany State University,150004.94,5.9,93.69,259.45,77.43,3313,15680,78.87,21.13
IIII712,Kentucky State University,172598.79,9.8,70.02,226.33,75.41,2786,60007,95.36,4.64
NINA152,University of Florida (UF),226697.92,1.0,85.09,212.6,91.96,1913,67791,97.18,2.82
SNIN707,Georgia State University (GSU),246055.79,6.9,68.27,207.16,83.88,1307,54555,97.60,2.40
ADDA142,University of West Georgia (UWG),217065.61,5.1,77.22,207.01,82.83,2458,40431,93.92,6.08
AMEM262,University of North Georgia (UNG),162059.32,10.0,77.3,308.06,90.9,1195,11918,89.97,10.03
NNAA117,"University of California, Merced (UC Merced)",241938.62,3.6,75.7,152.8,96.24,3030,43212,92.99,7.01
ITTN775,"California State University, Fullerton (Fullerton, CSUF, Cal State Fullerton)",173257.3,2.2,79.56,154.11,95.76,4584,50137,90.86,9.14
ANAA179,"California State University, Fresno (Fresno State)",152153.42,5.4,54.91,173.16,84.33,1423,72239,98.03,1.97
SNIT711,Central Connecticut State University (CCSU),201431.45,1.9,66.57,231.64,89.45,3236,14057,76.98,23.02
AIDI175,Clayton State University,170516.74,5.0,74.34,167.97,81.8,1616,44850,96.40,3.60
AMMM283,Framingham State University,236791.97,5.9,81.64,332.41,83.46,4081,49566,91.77,8.23
DANN140,New College of Florida,150959.72,4.2,59.37,182.98,86.08,2856,70880,95.97,4.03
ITNI740,Savannah State University,249751.09,4.3,55.5,255.09,85.7,4358,70478,93.82,6.18
AIII182,Florida A&M University (Florida A&M),164075.62,5.1,76.74,213.11,89.31,2272,46375,95.10,4.90
JNPA470,Columbus State University,171812.59,7.9,76.78,271.91,88.17,3242,24748,86.90,13.10
ANID150,University of Florida (UF),166772.78,6.2,78.54,158.36,75.71,1515,22965,93.40,6.60
ERAM293,"University of California, Los Angeles (UCLA)",165077.65,9.1,79.91,330.93,93.4,3275,22032,85.14,14.86
INII155,Georgia Gwinnett College,241048.95,4.9,92.47,332.16,91.97,3984,26690,85.07,14.93
SSST724,Southern Connecticut State University (SCSU),186435.72,3.5,66.78,253.71,82.76,1646,10949,84.97,15.03
NADI159,University of West Florida (UWF),201652.99,3.7,80.43,329.37,84.29,4553,70778,93.57,6.43
TNTI745,Eastern Kentucky University (EKU),205050.47,2.2,72.54,286.08,82.41,1372,11482,88.05,11.95
IDDN178,Central Connecticut State University (CCSU),223168.77,8.7,92.39,247.68,82.43,2657,13281,79.99,20.01
EEMA204,Central Connecticut State University (CCSU),154074.17,8.6,52.78,263.05,75.57,3333,59737,94.42,5.58
NDDI146,University of Central Florida (UCF),213948.65,1.9,84.84,333.7,92.49,2618,41580,93.70,6.30
AAJA483,University of Massachusetts Medical School,212237.82,1.5,55.71,225.72,77.43,3425,46162,92.58,7.42
NIDI187,University of North Florida (UNF),210178.46,1.9,70.14,274.18,87.57,2525,14654,82.77,17.23
TIII746,Salem State University,238842.62,8.3,64.74,179.38,92.32,3667,43207,91.51,8.49
ADAD191,Middle Georgia State University,183519.46,8.6,74.1,182.49,93.26,1090,22836,95.23,4.77
RERR233,"California State University, Dominguez Hills (CSUDH)",239296.64,9.1,79.74,167.52,88.44,2872,73186,96.08,3.92
INAA187,Armstrong State University,224128.07,7.7,50.8,318.56,75.49,3947,54317,92.73,7.27
TTIT718,Bainbridge State College,175188.39,2.5,76.52,311.47,87.59,1005,63043,98.41,1.59
DANN191,Southern Connecticut State University (SCSU),231593.64,9.1,70.12,165.37,86.54,4536,69801,93.50,6.50
ISSN720,Columbus State University,167077.99,1.1,64.18,328.18,84.01,1490,74664,98.00,2.00
ANAA159,Georgia Institute of Technology (Georgia Tech),179750.7,8.8,87.16,269.34,79.6,1686,70181,97.60,2.40
EAEA243,Florida Atlantic University (FAU),220168.67,7.8,55.02,164.22,75.53,2472,72078,96.57,3.43
NINA105,University of Massachusetts Boston (UMass Boston),225129.1,9.9,56.03,190.32,85.16,2977,58502,94.91,5.09
SNSI795,Kennesaw State University,181143.44,1.6,89.99,241.26,78.65,4291,48289,91.11,8.89
DNID108,Savannah State University,160672.12,7.2,84.8,293.63,82.9,3565,61463,94.20,5.80
GGII696,"University of California, Merced (UC Merced)",237337.33,1.6,74.56,216.43,85.44,1680,20978,91.99,8.01
NIID152,"California State University, East Bay (CSUEB)",209849.94,5.5,65.91,194.89,89.95,3562,27397,87.00,13.00
AEAM299,Worcester State University,188530.2,8.0,67.04,211.46,86.63,2658,38574,93.11,6.89
AAII138,Florida Atlantic University (FAU),181506.03,2.9,99.67,285.03,90.82,3094,65187,95.25,4.75
NTTN716,Fitchburg State University,150387.01,7.6,71.98,325.06,95.06,1632,42393,96.15,3.85
DIIN111,Middle Georgia State University,226925.04,2.4,87.08,167.2,87.82,3797,22954,83.46,16.54
