loan_id,customer_id,loan_type,principal_amount,interest_rate,term_month,start_date,end_date
1373591815,240050,Housing,739294.38,12.72,55,2012-12-09 23:15:41.642873,2017-06-16 23:15:41.642873
1373644210,370986,Housing,1121201.54,11.79,91,2013-10-05 23:15:41.642873,2021-03-27 23:15:41.642873
1373696606,228323,Vehicle,1781914.4,7.98,56,2022-07-05 23:15:41.642873,2027-02-09 23:15:41.642873
1373749003,626977,Business,1727659.58,15.02,37,2014-06-02 23:15:41.642873,2017-06-16 23:15:41.642873
1373801401,244912,Personal,1280809.7,14.48,37,2024-08-10 23:15:41.642873,2027-08-25 23:15:41.642873
1373853800,255636,Business,975140.43,9.56,109,2018-06-20 23:15:41.642873,2027-06-03 23:15:41.642873
1373906200,49768,Housing,635755.81,11.34,69,2013-10-21 23:15:41.642873,2019-06-22 23:15:41.642873
1373958601,397882,Vehicle,830231.59,8.41,96,2012-12-24 23:15:41.642873,2020-11-12 23:15:41.642873
1374011003,618918,Education,855036.77,9.66,107,2020-06-21 23:15:41.642873,2029-04-05 23:15:41.642873
1374063406,707442,Personal,1819020.76,8.53,91,2019-04-04 23:15:41.642873,2026-09-24 23:15:41.642873
1374115810,827620,Education,1523033.24,11.03,100,2015-11-20 23:15:41.642873,2024-02-06 23:15:41.642873
1374168215,756808,Education,1350056.16,9.1,47,2014-10-10 23:15:41.642873,2018-08-20 23:15:41.642873
1374220621,868435,Housing,543751.14,7.58,109,2018-01-31 23:15:41.642873,2027-01-14 23:15:41.642873
1374273028,968846,Personal,1274976.18,14.84,55,2014-07-01 23:15:41.642873,2019-01-06 23:15:41.642873
1374325436,506912,Housing,1914434.75,13.41,42,2022-10-09 23:15:41.642873,2026-03-22 23:15:41.642873
1374377845,87360,Education,619422.25,7.95,105,2024-03-17 23:15:41.642873,2032-10-31 23:15:41.642873
1374430255,79065,Vehicle,1292083.2,9.25,73,2023-03-26 23:15:41.642873,2029-03-24 23:15:41.642873
1374482666,999677,Business,869390.99,11.28,97,2023-12-26 23:15:41.642873,2031-12-14 23:15:41.642873
1374535078,813677,Business,1990357.84,7.84,111,2018-04-01 23:15:41.642873,2027-05-14 23:15:41.642873
1374587491,593454,Housing,1316519.91,14.9,70,2019-11-01 23:15:41.642873,2025-08-01 23:15:41.642873
1374639905,71845,Business,906208.69,10.43,99,2019-12-04 23:15:41.642873,2028-01-21 23:15:41.642873
1374692320,345425,Housing,1622339.33,11.76,118,2014-06-02 23:15:41.642873,2024-02-10 23:15:41.642873
1374744736,731822,Housing,1331961.4,9.77,104,2014-09-22 23:15:41.642873,2023-04-08 23:15:41.642873
1374797153,46078,Education,1419528.3,8.66,115,2019-06-28 23:15:41.642873,2028-12-07 23:15:41.642873
1374849571,95891,Housing,1396964.49,11.42,104,2024-01-15 23:15:41.642873,2032-07-31 23:15:41.642873
1374901990,926935,Vehicle,1227905.72,13.71,99,2020-08-07 23:15:41.642873,2028-09-24 23:15:41.642873
1374954410,308738,Personal,1220374.66,8.73,111,2013-12-16 23:15:41.642873,2023-01-28 23:15:41.642873
1375006831,943940,Housing,675401.21,12.76,106,2021-06-15 23:15:41.642873,2030-02-28 23:15:41.642873
1375059253,715686,Housing,887204.96,12.21,87,2020-10-01 23:15:41.642873,2027-11-24 23:15:41.642873
1375111676,643724,Vehicle,1705771.56,9.02,83,2022-12-10 23:15:41.642873,2029-10-04 23:15:41.642873
1375164100,204798,Vehicle,1097712.68,9.56,48,2020-05-22 23:15:41.642873,2024-05-01 23:15:41.642873
1375216525,702963,Business,1086805.98,9.59,97,2012-12-24 23:15:41.642873,2020-12-12 23:15:41.642873
1375268951,297831,Housing,1144215.54,12.05,40,2015-04-15 23:15:41.642873,2018-07-28 23:15:41.642873
1375321378,645461,Business,1679351.62,11.95,39,2023-12-05 23:15:41.642873,2027-02-17 23:15:41.642873
1375373806,628042,Business,1413857.87,11.67,81,2021-12-14 23:15:41.642873,2028-08-09 23:15:41.642873
1375426235,116936,Business,1683022.76,9.16,79,2015-05-09 23:15:41.642873,2021-11-03 23:15:41.642873
1375478665,870951,Vehicle,1080086.4,11.94,66,2023-03-11 23:15:41.642873,2028-08-11 23:15:41.642873
1375531096,121712,Personal,578720.84,12.45,41,2017-08-16 23:15:41.642873,2020-12-28 23:15:41.642873
1375583528,207330,Education,641800.91,13.18,70,2024-04-09 23:15:41.642873,2030-01-08 23:15:41.642873
1375635961,409654,Vehicle,881407.91,9.96,93,2020-06-13 23:15:41.642873,2028-02-02 23:15:41.642873
1375688395,756669,Personal,1369536.04,11.91,68,2016-06-29 23:15:41.642873,2022-01-29 23:15:41.642873
1375740830,210274,Business,889522.41,9.79,114,2021-02-15 23:15:41.642873,2030-06-28 23:15:41.642873
1375793266,166807,Housing,1865571.81,14.38,68,2019-12-31 23:15:41.642873,2025-08-01 23:15:41.642873
1375845703,179845,Vehicle,1080357.0,12.88,86,2013-09-23 23:15:41.642873,2020-10-16 23:15:41.642873
1375898141,14188,Education,1465382.7,7.83,77,2013-06-25 23:15:41.642873,2019-10-22 23:15:41.642873
1375950580,66372,Housing,853500.13,14.04,37,2017-11-04 23:15:41.642873,2020-11-18 23:15:41.642873
1376003020,873711,Housing,1147754.13,11.8,79,2013-04-12 23:15:41.642873,2019-10-08 23:15:41.642873
1376055461,890624,Education,783888.6,13.65,79,2017-05-26 23:15:41.642873,2023-11-21 23:15:41.642873
1376107903,498555,Vehicle,1938555.19,13.38,99,2021-02-22 23:15:41.642873,2029-04-11 23:15:41.642873
1376160346,266903,Housing,1245551.23,10.06,83,2022-01-20 23:15:41.642873,2028-11-14 23:15:41.642873
1376212790,39083,Education,814491.88,9.77,71,2016-02-27 23:15:41.642873,2021-12-27 23:15:41.642873
1376265235,116999,Business,705989.48,9.8,101,2020-10-04 23:15:41.642873,2029-01-20 23:15:41.642873
1376317681,618738,Education,838238.41,15.46,70,2020-11-23 23:15:41.642873,2026-08-24 23:15:41.642873
1376370128,218124,Vehicle,1814937.23,9.97,115,2022-07-29 23:15:41.642873,2032-01-08 23:15:41.642873
1376422576,881006,Business,1395145.95,14.51,54,2016-11-04 23:15:41.642873,2021-04-12 23:15:41.642873
1376475025,72596,Education,1480670.52,14.6,79,2021-12-03 23:15:41.642873,2028-05-30 23:15:41.642873
1376527475,114902,Education,613630.37,10.9,94,2019-09-16 23:15:41.642873,2027-06-06 23:15:41.642873
1376579926,272641,Education,1887446.74,7.55,82,2015-10-13 23:15:41.642873,2022-07-08 23:15:41.642873
1376632378,924534,Business,1850162.93,8.66,69,2021-07-23 23:15:41.642873,2027-03-24 23:15:41.642873
1376684831,211909,Housing,1235792.93,8.63,111,2018-07-05 23:15:41.642873,2027-08-17 23:15:41.642873
1376737285,90082,Business,1814037.0,10.72,46,2014-03-21 23:15:41.642873,2017-12-30 23:15:41.642873
1376789740,209545,Business,1554563.86,15.04,58,2018-08-02 23:15:41.642873,2023-05-08 23:15:41.642873
1376842196,836473,Housing,700840.99,14.43,106,2017-08-25 23:15:41.642873,2026-05-10 23:15:41.642873
1376894653,158680,Business,1814105.98,14.59,50,2018-07-11 23:15:41.642873,2022-08-19 23:15:41.642873
1376947111,884418,Personal,1358851.99,9.13,48,2016-09-07 23:15:41.642873,2020-08-17 23:15:41.642873
1376999570,535767,Personal,1864892.96,10.24,102,2017-04-13 23:15:41.642873,2025-08-29 23:15:41.642873
1377052030,757561,Personal,1757889.23,13.28,91,2019-08-12 23:15:41.642873,2027-02-01 23:15:41.642873
1377104491,748918,Business,1076243.06,9.23,37,2012-12-08 23:15:41.642873,2015-12-23 23:15:41.642873
1377156953,407334,Vehicle,1654676.4,11.5,49,2014-12-28 23:15:41.642873,2019-01-06 23:15:41.642873
1377209416,826377,Vehicle,870949.95,8.94,38,2023-06-21 23:15:41.642873,2026-08-04 23:15:41.642873
1377261880,204126,Personal,1445369.75,9.48,81,2016-03-25 23:15:41.642873,2022-11-19 23:15:41.642873
1377314345,56674,Education,1345792.07,10.31,53,2015-06-21 23:15:41.642873,2019-10-28 23:15:41.642873
1377366811,147146,Business,1444100.4,13.11,108,2023-08-07 23:15:41.642873,2032-06-20 23:15:41.642873
1377419278,597855,Housing,838520.82,14.78,70,2021-06-25 23:15:41.642873,2027-03-26 23:15:41.642873
1377471746,31654,Education,590206.57,8.82,107,2022-10-10 23:15:41.642873,2031-07-25 23:15:41.642873
1377524215,337601,Education,856559.63,9.92,71,2015-03-16 23:15:41.642873,2021-01-13 23:15:41.642873
1377576685,61647,Vehicle,1050762.13,14.79,53,2015-02-23 23:15:41.642873,2019-07-02 23:15:41.642873
1377629156,427899,Education,1911568.89,11.49,74,2015-02-07 23:15:41.642873,2021-03-07 23:15:41.642873
1377681628,510912,Education,1201465.53,9.25,37,2015-10-24 23:15:41.642873,2018-11-07 23:15:41.642873
1377734101,325709,Education,651960.36,12.19,49,2022-01-29 23:15:41.642873,2026-02-07 23:15:41.642873
1377786575,751609,Vehicle,1857879.22,9.41,53,2017-09-07 23:15:41.642873,2022-01-14 23:15:41.642873
1377839050,666177,Personal,1223652.08,10.35,70,2022-06-20 23:15:41.642873,2028-03-20 23:15:41.642873
1377891526,903840,Education,1827760.93,15.29,62,2018-04-13 23:15:41.642873,2023-05-17 23:15:41.642873
1377944003,982223,Personal,1264741.58,7.58,106,2013-03-17 23:15:41.642873,2021-11-30 23:15:41.642873
1377996481,181500,Housing,797255.78,15.41,102,2016-09-20 23:15:41.642873,2025-02-05 23:15:41.642873
1378048960,375742,Business,584178.59,10.35,89,2021-11-21 23:15:41.642873,2029-03-14 23:15:41.642873
1378101440,822921,Education,1618163.43,14.97,81,2020-04-01 23:15:41.642873,2026-11-26 23:15:41.642873
1378153921,179316,Vehicle,1491260.5,14.16,98,2024-05-15 23:15:41.642873,2032-06-02 23:15:41.642873
1378206403,657324,Housing,1491798.73,14.73,58,2022-03-23 23:15:41.642873,2026-12-27 23:15:41.642873
1378258886,889149,Housing,963217.36,9.63,81,2024-05-06 23:15:41.642873,2030-12-31 23:15:41.642873
1378311370,35661,Housing,562270.18,12.75,86,2020-09-03 23:15:41.642873,2027-09-27 23:15:41.642873
1378363855,423170,Personal,1560978.87,11.21,47,2024-03-14 23:15:41.642873,2028-01-23 23:15:41.642873
1378416341,155630,Personal,1369339.42,9.69,74,2015-03-22 23:15:41.642873,2021-04-19 23:15:41.642873
1378468828,838712,Business,1490743.33,15.22,39,2024-08-15 23:15:41.642873,2027-10-29 23:15:41.642873
1378521316,139206,Business,1591262.21,11.25,90,2017-02-04 23:15:41.642873,2024-06-27 23:15:41.642873
1378573805,34548,Business,872068.95,14.0,78,2019-02-26 23:15:41.642873,2025-07-24 23:15:41.642873
1378626295,334830,Business,1265938.58,15.07,92,2019-09-16 23:15:41.642873,2027-04-07 23:15:41.642873
1378678786,759362,Education,1010411.68,14.46,83,2016-03-31 23:15:41.642873,2023-01-24 23:15:41.642873
1378731278,547864,Housing,1328796.66,10.36,57,2018-07-05 23:15:41.642873,2023-03-11 23:15:41.642873
1378783771,323049,Personal,1099913.7,13.63,56,2018-02-15 23:15:41.642873,2022-09-22 23:15:41.642873
1378836265,550855,Business,1735534.78,7.81,65,2022-04-16 23:15:41.642873,2027-08-18 23:15:41.642873
1378888760,589092,Business,1133097.06,10.65,36,2022-08-05 23:15:41.642873,2025-07-20 23:15:41.642873
1378941256,384716,Vehicle,808062.4,11.71,69,2016-06-08 23:15:41.642873,2022-02-07 23:15:41.642873
1378993753,601400,Personal,1724307.65,12.32,75,2024-01-31 23:15:41.642873,2030-03-30 23:15:41.642873
1379046251,948633,Education,1021179.32,11.43,87,2018-03-24 23:15:41.642873,2025-05-16 23:15:41.642873
1379098750,234898,Vehicle,676664.96,8.67,86,2022-03-11 23:15:41.642873,2029-04-03 23:15:41.642873
1379151250,126934,Vehicle,1301533.04,8.88,45,2023-05-02 23:15:41.642873,2027-01-11 23:15:41.642873
1379203751,747870,Housing,1935290.33,11.44,72,2017-06-24 23:15:41.642873,2023-05-24 23:15:41.642873
1379256253,505705,Education,1139766.85,14.74,72,2017-07-17 23:15:41.642873,2023-06-16 23:15:41.642873
1379308756,1003885,Personal,876036.58,9.13,87,2021-03-19 23:15:41.642873,2028-05-11 23:15:41.642873
1379361260,738814,Personal,1173940.27,14.76,65,2024-06-08 23:15:41.642873,2029-10-10 23:15:41.642873
1379413765,296908,Vehicle,1496726.67,9.95,76,2019-08-22 23:15:41.642873,2025-11-18 23:15:41.642873
1379466271,993341,Business,809842.72,10.87,81,2014-11-29 23:15:41.642873,2021-07-25 23:15:41.642873
1379518778,359158,Business,1836064.75,14.93,92,2016-03-16 23:15:41.642873,2023-10-06 23:15:41.642873
1379571286,767530,Vehicle,1621280.85,11.54,87,2020-04-30 23:15:41.642873,2027-06-23 23:15:41.642873
1379623795,19739,Vehicle,1637166.69,9.21,76,2014-09-02 23:15:41.642873,2020-11-29 23:15:41.642873
1379676305,704126,Business,1748133.42,14.66,105,2015-04-02 23:15:41.642873,2023-11-16 23:15:41.642873
1379728816,573048,Housing,610875.04,9.21,85,2020-10-06 23:15:41.642873,2027-09-30 23:15:41.642873
1379781328,372403,Personal,1881112.34,8.72,76,2020-01-01 23:15:41.642873,2026-03-30 23:15:41.642873
1379833841,556877,Personal,509544.14,8.13,56,2015-05-28 23:15:41.642873,2020-01-02 23:15:41.642873
1379886355,428564,Housing,987435.11,14.77,79,2014-02-03 23:15:41.642873,2020-07-31 23:15:41.642873
1379938870,521914,Housing,1670796.99,10.12,98,2019-07-18 23:15:41.642873,2027-08-05 23:15:41.642873
1379991386,317883,Housing,1391180.1,9.55,56,2021-01-26 23:15:41.642873,2025-09-02 23:15:41.642873
1380043903,949049,Personal,1021078.3,14.38,43,2015-09-02 23:15:41.642873,2019-03-15 23:15:41.642873
1380096421,826689,Housing,844843.2,8.79,51,2016-07-13 23:15:41.642873,2020-09-20 23:15:41.642873
1380148940,446346,Business,1184188.11,13.19,71,2018-10-14 23:15:41.642873,2024-08-13 23:15:41.642873
1380201460,644781,Housing,1203938.96,7.61,111,2016-02-16 23:15:41.642873,2025-03-30 23:15:41.642873
1380253981,778154,Personal,601893.13,12.54,60,2022-05-25 23:15:41.642873,2027-04-29 23:15:41.642873
1380306503,232411,Vehicle,786025.73,13.92,95,2018-01-18 23:15:41.642873,2025-11-07 23:15:41.642873
1380359026,253094,Personal,1133862.95,13.46,49,2020-02-02 23:15:41.642873,2024-02-11 23:15:41.642873
1380411550,477152,Education,734723.0,8.37,45,2015-10-26 23:15:41.642873,2019-07-07 23:15:41.642873
1380464075,512944,Housing,1094592.58,14.0,99,2020-07-30 23:15:41.642873,2028-09-16 23:15:41.642873
1380516601,951695,Education,1368744.14,15.58,50,2016-10-22 23:15:41.642873,2020-11-30 23:15:41.642873
1380569128,283892,Business,1299203.71,10.1,59,2017-07-25 23:15:41.642873,2022-05-30 23:15:41.642873
1380621656,721439,Vehicle,1948166.52,13.07,54,2016-05-24 23:15:41.642873,2020-10-30 23:15:41.642873
1380674185,487566,Housing,1452531.72,14.91,48,2016-05-17 23:15:41.642873,2020-04-26 23:15:41.642873
1380726715,453199,Education,832007.86,13.94,117,2016-01-31 23:15:41.642873,2025-09-10 23:15:41.642873
1380779246,653723,Housing,602608.83,8.99,80,2022-10-24 23:15:41.642873,2029-05-20 23:15:41.642873
1380831778,602253,Vehicle,1069204.06,13.14,63,2016-01-12 23:15:41.642873,2021-03-16 23:15:41.642873
1380884311,287707,Business,578216.64,13.57,60,2023-12-04 23:15:41.642873,2028-11-07 23:15:41.642873
1380936845,485947,Personal,1887759.14,8.06,91,2021-11-25 23:15:41.642873,2029-05-17 23:15:41.642873
1380989380,220049,Business,572587.94,11.45,45,2018-07-19 23:15:41.642873,2022-03-30 23:15:41.642873
1381041916,437241,Education,664464.4,12.13,89,2021-12-10 23:15:41.642873,2029-04-02 23:15:41.642873
1381094453,209688,Personal,1093853.67,8.53,69,2016-10-25 23:15:41.642873,2022-06-26 23:15:41.642873
1381146991,374341,Personal,1675115.4,15.59,106,2017-09-26 23:15:41.642873,2026-06-11 23:15:41.642873
1381199530,194455,Education,1229370.39,8.18,63,2024-07-24 23:15:41.642873,2029-09-26 23:15:41.642873
1381252070,855215,Vehicle,1171146.98,13.22,110,2019-12-07 23:15:41.642873,2028-12-19 23:15:41.642873
1381304611,128887,Housing,1156140.37,13.57,47,2022-03-25 23:15:41.642873,2026-02-02 23:15:41.642873
1381357153,482737,Education,802831.85,13.5,51,2018-09-20 23:15:41.642873,2022-11-28 23:15:41.642873
1381409696,140991,Vehicle,1530180.85,13.16,73,2021-11-23 23:15:41.642873,2027-11-22 23:15:41.642873
1381462240,312620,Vehicle,1424647.37,13.83,65,2024-03-31 23:15:41.642873,2029-08-02 23:15:41.642873
1381514785,357710,Personal,725792.38,9.72,39,2023-11-15 23:15:41.642873,2027-01-28 23:15:41.642873
1381567331,246222,Business,1195756.31,8.37,114,2022-03-19 23:15:41.642873,2031-07-30 23:15:41.642873
1381619878,587656,Housing,656583.12,9.49,108,2022-11-20 23:15:41.642873,2031-10-04 23:15:41.642873
1381672426,78239,Personal,1775002.73,11.25,101,2023-09-25 23:15:41.642873,2032-01-11 23:15:41.642873
1381724975,806750,Education,589138.53,11.2,43,2019-03-19 23:15:41.642873,2022-09-29 23:15:41.642873
1381777525,461355,Business,1086582.11,9.97,72,2014-11-14 23:15:41.642873,2020-10-13 23:15:41.642873
1381830076,176396,Housing,968146.76,8.18,50,2017-01-24 23:15:41.642873,2021-03-04 23:15:41.642873
1381882628,756324,Housing,1469461.09,8.66,120,2016-05-19 23:15:41.642873,2026-03-28 23:15:41.642873
1381935181,958652,Business,1169479.39,8.13,103,2018-03-23 23:15:41.642873,2026-09-07 23:15:41.642873
1381987735,381779,Personal,971308.07,12.16,86,2021-04-21 23:15:41.642873,2028-05-14 23:15:41.642873
1382040290,166244,Business,972733.74,15.21,93,2023-03-03 23:15:41.642873,2030-10-22 23:15:41.642873
1382092846,605312,Vehicle,786593.43,13.97,71,2016-05-26 23:15:41.642873,2022-03-26 23:15:41.642873
1382145403,312294,Vehicle,1526883.04,9.29,91,2017-11-14 23:15:41.642873,2025-05-06 23:15:41.642873
1382197961,730123,Vehicle,514611.88,14.24,111,2021-03-25 23:15:41.642873,2030-05-07 23:15:41.642873
1382250520,978049,Personal,1759993.1,13.89,61,2020-03-22 23:15:41.642873,2025-03-26 23:15:41.642873
1382303080,534956,Education,1437905.57,9.86,79,2016-09-21 23:15:41.642873,2023-03-19 23:15:41.642873
1382355641,109932,Business,856730.29,10.76,88,2018-10-29 23:15:41.642873,2026-01-20 23:15:41.642873
1382408203,393897,Personal,556167.56,8.38,77,2013-11-30 23:15:41.642873,2020-03-28 23:15:41.642873
1382460766,612776,Business,693199.3,12.87,81,2022-03-10 23:15:41.642873,2028-11-03 23:15:41.642873
1382513330,971016,Education,1490952.16,13.71,86,2016-06-30 23:15:41.642873,2023-07-24 23:15:41.642873
1382565895,324612,Business,1298886.46,8.35,42,2018-11-04 23:15:41.642873,2022-04-17 23:15:41.642873
1382618461,798501,Housing,1772698.36,15.17,90,2019-05-21 23:15:41.642873,2026-10-11 23:15:41.642873
1382671028,493776,Education,568804.03,14.12,50,2022-07-05 23:15:41.642873,2026-08-13 23:15:41.642873
1382723596,309711,Personal,1488516.81,13.38,78,2014-08-25 23:15:41.642873,2021-01-20 23:15:41.642873
1382776165,49122,Vehicle,1864359.65,8.56,91,2015-01-18 23:15:41.642873,2022-07-10 23:15:41.642873
1382828735,974953,Business,1152201.39,12.25,53,2024-06-08 23:15:41.642873,2028-10-15 23:15:41.642873
1382881306,670232,Vehicle,1926024.42,12.11,67,2022-04-21 23:15:41.642873,2027-10-22 23:15:41.642873
1382933878,512415,Personal,1662602.14,7.63,96,2018-10-09 23:15:41.642873,2026-08-28 23:15:41.642873
1382986451,198026,Vehicle,1412308.72,11.62,45,2016-06-10 23:15:41.642873,2020-02-20 23:15:41.642873
1383039025,965132,Housing,1066607.67,15.55,95,2016-03-16 23:15:41.642873,2024-01-04 23:15:41.642873
1383091600,95965,Housing,1410218.29,13.52,105,2024-09-05 23:15:41.642873,2033-04-21 23:15:41.642873
1383144176,525315,Business,759732.01,11.55,94,2021-05-28 23:15:41.642873,2029-02-15 23:15:41.642873
1383196753,661333,Business,1471020.43,12.11,113,2018-12-24 23:15:41.642873,2028-04-05 23:15:41.642873
1383249331,399871,Housing,1419672.52,10.28,120,2022-07-25 23:15:41.642873,2032-06-02 23:15:41.642873
1383301910,862385,Education,1390861.3,10.87,105,2017-08-17 23:15:41.642873,2026-04-02 23:15:41.642873
1383354490,846691,Vehicle,1932718.98,9.75,82,2014-03-15 23:15:41.642873,2020-12-08 23:15:41.642873
1383407071,594963,Housing,705926.56,12.06,60,2020-04-29 23:15:41.642873,2025-04-03 23:15:41.642873
1383459653,99761,Personal,826795.16,14.81,52,2015-05-14 23:15:41.642873,2019-08-21 23:15:41.642873
1383512236,362043,Housing,1998663.82,9.9,72,2017-01-16 23:15:41.642873,2022-12-16 23:15:41.642873
1383564820,218295,Vehicle,1907636.84,11.42,36,2020-02-21 23:15:41.642873,2023-02-05 23:15:41.642873
1383617405,827336,Education,1822235.96,11.28,55,2015-11-27 23:15:41.642873,2020-06-03 23:15:41.642873
1383669991,569992,Education,1866950.1,7.97,58,2015-04-19 23:15:41.642873,2020-01-23 23:15:41.642873
1383722578,142848,Housing,1042917.42,8.61,120,2017-02-17 23:15:41.642873,2026-12-27 23:15:41.642873
1383775166,723511,Housing,1174180.07,8.31,55,2019-03-09 23:15:41.642873,2023-09-14 23:15:41.642873
1383827755,753564,Housing,1760595.97,10.86,98,2013-08-04 23:15:41.642873,2021-08-22 23:15:41.642873
1383880345,822643,Personal,608087.79,9.33,97,2013-11-08 23:15:41.642873,2021-10-27 23:15:41.642873
1383932936,991114,Business,1342140.66,12.23,56,2013-10-10 23:15:41.642873,2018-05-17 23:15:41.642873
1383985528,181291,Education,1274626.0,7.92,52,2018-04-03 23:15:41.642873,2022-07-11 23:15:41.642873
1384038121,240127,Business,1110804.5,11.36,42,2016-08-19 23:15:41.642873,2020-01-31 23:15:41.642873
