fc_id,fc_release_to_mfg_date,fc_release_to_mfg_count,fc_arrival_from_mfg_date,fc_arrival_from_mfg_count,fc_inspection_date,fc_mfg_facility_id,fc_release_to_shipment_date,mfg_facility_id,to_mfg_facility_arrival_date,from_mfg_facility_departure_date,mfg_facility_input_count,mfg_facility_output_count,mfg_facility_backlog_count,mfg_facility_product_capability_count
FC#161671,2016-08-27 06:34:36.985078,697,2016-09-07 06:34:36.985078,892,2022-07-07 02:43:36.985078,MFG_ID#733,2016-08-29 06:34:36.985078,MFG_ID#733,2016-08-31 06:34:36.985078,2016-09-03 06:34:36.985078,81738,37004,44734,105
FC#95942,2021-07-24 06:27:36.985088,384,2021-08-04 06:27:36.985088,760,2024-05-25 17:43:36.985088,MFG_ID#1317,2021-07-19 06:27:36.985088,MFG_ID#1317,2021-07-28 06:27:36.985088,2021-07-31 06:27:36.985088,98219,81528,16691,71
FC#135636,2016-01-18 02:10:36.985099,698,2016-01-25 02:10:36.985099,303,2021-06-21 07:02:36.985099,MFG_ID#1532,2016-01-13 02:10:36.985099,MFG_ID#1532,2016-01-22 02:10:36.985099,2016-01-25 02:10:36.985099,109504,71840,37664,102
FC#193951,2024-08-29 11:50:36.985110,993,2024-09-06 11:50:36.985110,269,2023-09-04 07:05:36.985110,MFG_ID#1363,2024-08-05 11:50:36.985110,MFG_ID#1363,2024-09-02 11:50:36.985110,2024-09-03 11:50:36.985110,159124,125516,33608,120
FC#133952,2017-08-21 02:44:36.985121,870,2017-09-01 02:44:36.985121,521,2023-04-24 01:44:36.985121,MFG_ID#1519,2017-08-10 02:44:36.985121,MFG_ID#1519,2017-08-25 02:44:36.985121,2017-08-27 02:44:36.985121,196921,180478,16443,56
FC#22480,2023-01-16 04:40:36.985133,578,2023-01-28 04:40:36.985133,722,2024-06-15 09:33:36.985133,MFG_ID#1945,2022-12-31 04:40:36.985133,MFG_ID#1945,2023-01-18 04:40:36.985133,2023-01-20 04:40:36.985133,106734,83567,23167,68
FC#79639,2020-12-17 22:04:36.985144,463,2020-12-29 22:04:36.985144,404,2023-07-06 22:03:36.985144,MFG_ID#1855,2020-12-09 22:04:36.985144,MFG_ID#1855,2020-12-19 22:04:36.985144,2020-12-22 22:04:36.985144,184428,183710,718,62
FC#140604,2024-12-03 10:03:36.985156,656,2024-12-15 10:03:36.985156,246,2023-10-04 08:03:36.985156,MFG_ID#667,2024-11-26 10:03:36.985156,MFG_ID#667,2024-12-07 10:03:36.985156,2024-12-09 10:03:36.985156,98142,79565,18577,106
FC#5354,2024-09-05 02:31:36.985167,375,2024-09-12 02:31:36.985167,179,2022-10-17 02:41:36.985167,MFG_ID#1762,2024-09-08 02:31:36.985167,MFG_ID#1762,2024-09-07 02:31:36.985167,2024-09-08 02:31:36.985167,166204,156204,10000,135
FC#174837,2022-08-04 04:28:36.985177,828,2022-08-16 04:28:36.985177,544,2021-06-03 23:57:36.985177,MFG_ID#1349,2022-07-22 04:28:36.985177,MFG_ID#1349,2022-08-08 04:28:36.985177,2022-08-11 04:28:36.985177,176742,149777,26965,110
FC#55545,2024-10-12 05:07:36.985188,21,2024-10-24 05:07:36.985188,98,2022-05-13 19:21:36.985188,MFG_ID#1515,2024-10-01 05:07:36.985188,MFG_ID#1515,2024-10-15 05:07:36.985188,2024-10-17 05:07:36.985188,141773,101015,40758,62
FC#41768,2015-09-07 01:59:36.985198,253,2015-09-16 01:59:36.985198,168,2023-11-27 07:14:36.985198,MFG_ID#637,2015-08-19 01:59:36.985198,MFG_ID#637,2015-09-10 01:59:36.985198,2015-09-12 01:59:36.985198,183920,145041,38879,67
FC#39160,2019-02-24 01:52:36.985207,253,2019-03-03 01:52:36.985207,297,2022-11-16 01:27:36.985207,MFG_ID#1447,2019-03-02 01:52:36.985207,MFG_ID#1447,2019-02-26 01:52:36.985207,2019-02-28 01:52:36.985207,77262,64662,12600,96
FC#132985,2018-12-02 23:19:36.985217,508,2018-12-09 23:19:36.985217,707,2024-01-07 00:35:36.985217,MFG_ID#1234,2018-12-02 23:19:36.985217,MFG_ID#1234,2018-12-06 23:19:36.985217,2018-12-10 23:19:36.985217,155175,114272,40903,98
FC#45240,2018-02-16 00:50:36.985227,236,2018-02-23 00:50:36.985227,307,2022-03-08 15:03:36.985227,MFG_ID#1551,2018-02-03 00:50:36.985227,MFG_ID#1551,2018-02-19 00:50:36.985227,2018-02-21 00:50:36.985227,104152,99207,4945,90
FC#195972,2015-07-04 17:44:36.985237,138,2015-07-12 17:44:36.985237,21,2021-09-08 22:50:36.985237,MFG_ID#825,2015-07-17 17:44:36.985237,MFG_ID#825,2015-07-08 17:44:36.985237,2015-07-10 17:44:36.985237,78022,51154,26868,87
FC#131756,2017-03-29 09:31:36.985247,294,2017-04-07 09:31:36.985247,855,2023-03-24 16:01:36.985247,MFG_ID#1334,2017-03-19 09:31:36.985247,MFG_ID#1334,2017-04-02 09:31:36.985247,2017-04-06 09:31:36.985247,142886,124470,18416,103
FC#19184,2018-02-12 00:28:36.985256,988,2018-02-20 00:28:36.985256,509,2022-10-07 10:18:36.985256,MFG_ID#1204,2018-02-04 00:28:36.985256,MFG_ID#1204,2018-02-14 00:28:36.985256,2018-02-15 00:28:36.985256,104393,82264,22129,56
FC#124508,2017-09-22 10:31:36.985266,752,2017-10-01 10:31:36.985266,187,2023-10-02 03:10:36.985266,MFG_ID#983,2017-08-31 10:31:36.985266,MFG_ID#983,2017-09-24 10:31:36.985266,2017-09-28 10:31:36.985266,106970,77950,29020,118
FC#59716,2023-03-21 08:30:36.985276,734,2023-03-31 08:30:36.985276,340,2023-03-20 14:06:36.985276,MFG_ID#1028,2023-03-02 08:30:36.985276,MFG_ID#1028,2023-03-23 08:30:36.985276,2023-03-25 08:30:36.985276,166783,139251,27532,79
FC#75925,2020-03-22 23:15:36.985287,201,2020-04-03 23:15:36.985287,704,2021-02-21 18:34:36.985287,MFG_ID#501,2020-03-15 23:15:36.985287,MFG_ID#501,2020-03-25 23:15:36.985287,2020-03-26 23:15:36.985287,117522,111078,6444,93
FC#93138,2017-12-21 01:07:36.985297,458,2017-12-29 01:07:36.985297,560,2022-09-12 11:08:36.985297,MFG_ID#1517,2017-12-23 01:07:36.985297,MFG_ID#1517,2017-12-25 01:07:36.985297,2017-12-26 01:07:36.985297,196520,158575,37945,73
FC#195004,2017-09-06 19:16:36.985307,54,2017-09-18 19:16:36.985307,923,2021-09-30 14:00:36.985307,MFG_ID#1632,2017-08-25 19:16:36.985307,MFG_ID#1632,2017-09-09 19:16:36.985307,2017-09-12 19:16:36.985307,187374,186959,415,54
FC#115770,2022-02-23 07:04:36.985317,611,2022-03-02 07:04:36.985317,335,2023-07-16 19:47:36.985317,MFG_ID#1129,2022-02-25 07:04:36.985317,MFG_ID#1129,2022-02-26 07:04:36.985317,2022-03-01 07:04:36.985317,112746,92397,20349,60
FC#99068,2023-11-19 02:05:36.985327,342,2023-11-30 02:05:36.985327,917,2022-06-24 13:38:36.985327,MFG_ID#727,2023-11-08 02:05:36.985327,MFG_ID#727,2023-11-23 02:05:36.985327,2023-11-24 02:05:36.985327,197747,171143,26604,136
FC#153001,2018-04-12 21:37:36.985337,580,2018-04-19 21:37:36.985337,817,2022-05-21 09:29:36.985337,MFG_ID#1487,2018-03-30 21:37:36.985337,MFG_ID#1487,2018-04-14 21:37:36.985337,2018-04-18 21:37:36.985337,106670,74211,32459,107
FC#63029,2022-10-24 02:23:36.985347,206,2022-11-03 02:23:36.985347,158,2021-10-22 21:40:36.985347,MFG_ID#926,2022-10-28 02:23:36.985347,MFG_ID#926,2022-10-27 02:23:36.985347,2022-10-30 02:23:36.985347,182259,163159,19100,59
FC#29097,2017-09-19 17:28:36.985359,37,2017-09-30 17:28:36.985359,910,2023-02-06 14:49:36.985359,MFG_ID#511,2017-09-30 17:28:36.985359,MFG_ID#511,2017-09-21 17:28:36.985359,2017-09-23 17:28:36.985359,159585,145507,14078,130
FC#9507,2023-04-09 23:47:36.985370,865,2023-04-16 23:47:36.985370,310,2023-02-17 21:27:36.985370,MFG_ID#1583,2023-04-24 23:47:36.985370,MFG_ID#1583,2023-04-11 23:47:36.985370,2023-04-14 23:47:36.985370,126680,97266,29414,81
FC#6386,2020-11-01 10:06:36.985381,296,2020-11-11 10:06:36.985381,579,2022-09-11 09:49:36.985381,MFG_ID#1325,2020-10-14 10:06:36.985381,MFG_ID#1325,2020-11-04 10:06:36.985381,2020-11-06 10:06:36.985381,79000,47746,31254,128
FC#131017,2023-11-29 09:54:36.985392,495,2023-12-10 09:54:36.985392,472,2024-03-21 08:29:36.985392,MFG_ID#1948,2023-12-06 09:54:36.985392,MFG_ID#1948,2023-12-03 09:54:36.985392,2023-12-07 09:54:36.985392,194057,190778,3279,137
FC#3243,2022-02-06 01:09:36.985402,446,2022-02-14 01:09:36.985402,282,2022-04-16 07:18:36.985402,MFG_ID#744,2022-01-20 01:09:36.985402,MFG_ID#744,2022-02-10 01:09:36.985402,2022-02-13 01:09:36.985402,106906,57583,49323,92
FC#33632,2022-04-20 22:01:36.985413,870,2022-04-29 22:01:36.985413,677,2023-02-25 19:16:36.985413,MFG_ID#1622,2022-04-11 22:01:36.985413,MFG_ID#1622,2022-04-22 22:01:36.985413,2022-04-25 22:01:36.985413,100944,65566,35378,71
FC#69509,2019-04-22 00:18:36.985424,681,2019-05-02 00:18:36.985424,92,2021-08-02 19:39:36.985424,MFG_ID#1221,2019-05-12 00:18:36.985424,MFG_ID#1221,2019-04-25 00:18:36.985424,2019-04-26 00:18:36.985424,162102,122476,39626,85
FC#177599,2017-09-28 22:53:36.985435,196,2017-10-07 22:53:36.985435,275,2024-08-14 02:54:36.985435,MFG_ID#1425,2017-09-12 22:53:36.985435,MFG_ID#1425,2017-10-02 22:53:36.985435,2017-10-05 22:53:36.985435,119866,82552,37314,118
FC#109250,2023-10-15 21:19:36.985446,265,2023-10-22 21:19:36.985446,395,2023-11-15 10:17:36.985446,MFG_ID#1239,2023-09-25 21:19:36.985446,MFG_ID#1239,2023-10-17 21:19:36.985446,2023-10-18 21:19:36.985446,81331,78442,2889,71
FC#188462,2015-07-22 05:19:36.985457,357,2015-08-02 05:19:36.985457,670,2024-05-15 12:24:36.985457,MFG_ID#941,2015-08-02 05:19:36.985457,MFG_ID#941,2015-07-26 05:19:36.985457,2015-07-30 05:19:36.985457,103472,93588,9884,59
FC#83790,2017-08-21 09:40:36.985468,647,2017-09-01 09:40:36.985468,206,2022-12-24 13:54:36.985468,MFG_ID#869,2017-08-15 09:40:36.985468,MFG_ID#869,2017-08-23 09:40:36.985468,2017-08-24 09:40:36.985468,125236,84766,40470,138
FC#9656,2019-06-16 02:10:36.985505,314,2019-06-27 02:10:36.985505,27,2023-10-19 02:27:36.985505,MFG_ID#665,2019-06-13 02:10:36.985505,MFG_ID#665,2019-06-18 02:10:36.985505,2019-06-22 02:10:36.985505,119481,119215,266,73
FC#108466,2016-11-08 16:41:36.985543,295,2016-11-20 16:41:36.985543,969,2023-04-23 10:00:36.985543,MFG_ID#1835,2016-10-29 16:41:36.985543,MFG_ID#1835,2016-11-11 16:41:36.985543,2016-11-12 16:41:36.985543,195980,174174,21806,73
FC#61652,2023-05-19 23:53:36.985556,650,2023-05-30 23:53:36.985556,712,2021-04-28 10:17:36.985556,MFG_ID#1209,2023-05-08 23:53:36.985556,MFG_ID#1209,2023-05-22 23:53:36.985556,2023-05-23 23:53:36.985556,191450,181879,9571,109
FC#69040,2022-08-28 14:01:36.985567,943,2022-09-05 14:01:36.985567,381,2024-05-20 05:23:36.985567,MFG_ID#1688,2022-08-06 14:01:36.985567,MFG_ID#1688,2022-08-30 14:01:36.985567,2022-09-02 14:01:36.985567,124564,103628,20936,147
FC#170009,2021-09-06 16:57:36.985578,646,2021-09-18 16:57:36.985578,938,2023-05-02 05:23:36.985578,MFG_ID#1464,2021-09-19 16:57:36.985578,MFG_ID#1464,2021-09-09 16:57:36.985578,2021-09-11 16:57:36.985578,197387,189511,7876,123
FC#172979,2016-05-25 05:18:36.985588,464,2016-06-04 05:18:36.985588,583,2024-05-21 02:11:36.985588,MFG_ID#766,2016-05-06 05:18:36.985588,MFG_ID#766,2016-05-29 05:18:36.985588,2016-05-30 05:18:36.985588,94875,78000,16875,57
FC#27735,2022-02-26 07:39:36.985598,936,2022-03-06 07:39:36.985598,338,2023-04-11 07:23:36.985598,MFG_ID#1864,2022-02-17 07:39:36.985598,MFG_ID#1864,2022-03-02 07:39:36.985598,2022-03-03 07:39:36.985598,90190,56942,33248,54
FC#179118,2021-12-13 01:50:36.985608,581,2021-12-25 01:50:36.985608,141,2023-10-28 17:41:36.985608,MFG_ID#1201,2021-12-29 01:50:36.985608,MFG_ID#1201,2021-12-16 01:50:36.985608,2021-12-20 01:50:36.985608,124820,101997,22823,127
FC#113755,2023-08-08 02:28:36.985618,917,2023-08-15 02:28:36.985618,686,2023-01-27 17:41:36.985618,MFG_ID#1375,2023-08-14 02:28:36.985618,MFG_ID#1375,2023-08-12 02:28:36.985618,2023-08-14 02:28:36.985618,184470,153937,30533,103
FC#159714,2018-06-19 06:36:36.985630,520,2018-06-28 06:36:36.985630,731,2024-10-10 06:16:36.985630,MFG_ID#1725,2018-06-09 06:36:36.985630,MFG_ID#1725,2018-06-23 06:36:36.985630,2018-06-24 06:36:36.985630,116043,114231,1812,141
FC#112605,2021-01-05 18:32:36.985643,585,2021-01-15 18:32:36.985643,852,2024-08-20 10:55:36.985643,MFG_ID#738,2020-12-20 18:32:36.985643,MFG_ID#738,2021-01-07 18:32:36.985643,2021-01-08 18:32:36.985643,156982,110170,46812,50
FC#195341,2015-09-27 13:55:36.985658,973,2015-10-08 13:55:36.985658,992,2022-05-04 00:37:36.985658,MFG_ID#898,2015-10-13 13:55:36.985658,MFG_ID#898,2015-09-30 13:55:36.985658,2015-10-01 13:55:36.985658,127882,116940,10942,78
FC#111471,2019-09-10 12:52:36.985671,121,2019-09-22 12:52:36.985671,429,2023-01-07 06:16:36.985671,MFG_ID#1215,2019-08-30 12:52:36.985671,MFG_ID#1215,2019-09-13 12:52:36.985671,2019-09-14 12:52:36.985671,86490,70772,15718,143
FC#21989,2017-06-03 14:10:36.985683,985,2017-06-15 14:10:36.985683,399,2022-01-14 03:45:36.985683,MFG_ID#518,2017-05-14 14:10:36.985683,MFG_ID#518,2017-06-06 14:10:36.985683,2017-06-07 14:10:36.985683,178267,156725,21542,139
FC#4516,2020-01-23 01:18:36.985696,346,2020-01-30 01:18:36.985696,317,2024-11-19 07:49:36.985696,MFG_ID#1374,2020-01-03 01:18:36.985696,MFG_ID#1374,2020-01-27 01:18:36.985696,2020-01-30 01:18:36.985696,98608,70250,28358,139
FC#11892,2016-08-29 03:53:36.985710,940,2016-09-05 03:53:36.985710,161,2022-05-08 18:40:36.985710,MFG_ID#1949,2016-08-18 03:53:36.985710,MFG_ID#1949,2016-09-02 03:53:36.985710,2016-09-05 03:53:36.985710,107688,86092,21596,139
FC#84936,2023-12-02 03:48:36.985724,210,2023-12-12 03:48:36.985724,293,2024-09-15 00:06:36.985724,MFG_ID#722,2023-11-12 03:48:36.985724,MFG_ID#722,2023-12-05 03:48:36.985724,2023-12-09 03:48:36.985724,161660,138402,23258,135
FC#86040,2024-06-15 05:07:36.985738,814,2024-06-23 05:07:36.985738,55,2024-01-18 02:26:36.985738,MFG_ID#864,2024-06-19 05:07:36.985738,MFG_ID#864,2024-06-19 05:07:36.985738,2024-06-22 05:07:36.985738,88974,59711,29263,144
FC#125490,2022-07-21 11:54:36.985752,864,2022-07-28 11:54:36.985752,25,2022-03-26 07:38:36.985752,MFG_ID#1554,2022-07-27 11:54:36.985752,MFG_ID#1554,2022-07-23 11:54:36.985752,2022-07-27 11:54:36.985752,145205,126201,19004,112
FC#134167,2017-10-06 11:35:36.985765,473,2017-10-18 11:35:36.985765,867,2022-12-14 21:03:36.985765,MFG_ID#1366,2017-10-19 11:35:36.985765,MFG_ID#1366,2017-10-08 11:35:36.985765,2017-10-09 11:35:36.985765,196092,184077,12015,93
FC#139794,2023-01-06 13:05:36.985778,915,2023-01-16 13:05:36.985778,74,2023-08-03 15:11:36.985778,MFG_ID#1103,2022-12-27 13:05:36.985778,MFG_ID#1103,2023-01-10 13:05:36.985778,2023-01-11 13:05:36.985778,99140,85303,13837,59
FC#120262,2020-04-06 13:06:36.985789,381,2020-04-18 13:06:36.985789,954,2021-04-16 03:10:36.985789,MFG_ID#1072,2020-04-14 13:06:36.985789,MFG_ID#1072,2020-04-10 13:06:36.985789,2020-04-13 13:06:36.985789,108989,76456,32533,105
FC#16595,2024-03-12 21:26:36.985809,617,2024-03-20 21:26:36.985809,422,2023-08-26 03:13:36.985809,MFG_ID#1153,2024-02-20 21:26:36.985809,MFG_ID#1153,2024-03-15 21:26:36.985809,2024-03-19 21:26:36.985809,78991,35929,43062,148
FC#146024,2019-06-13 09:18:36.985819,208,2019-06-23 09:18:36.985819,871,2021-04-28 05:22:36.985819,MFG_ID#650,2019-05-29 09:18:36.985819,MFG_ID#650,2019-06-15 09:18:36.985819,2019-06-18 09:18:36.985819,86771,47409,39362,98
FC#136059,2023-02-06 12:04:36.985832,336,2023-02-17 12:04:36.985832,946,2022-09-26 03:45:36.985832,MFG_ID#1087,2023-01-31 12:04:36.985832,MFG_ID#1087,2023-02-09 12:04:36.985832,2023-02-12 12:04:36.985832,160030,130362,29668,77
FC#41121,2018-12-25 00:12:36.985842,923,2019-01-04 00:12:36.985842,692,2022-09-15 23:06:36.985842,MFG_ID#1543,2018-12-16 00:12:36.985842,MFG_ID#1543,2018-12-29 00:12:36.985842,2019-01-02 00:12:36.985842,122488,112976,9512,101
FC#156672,2018-03-11 19:43:36.985856,575,2018-03-21 19:43:36.985856,150,2024-05-04 15:44:36.985856,MFG_ID#1304,2018-03-06 19:43:36.985856,MFG_ID#1304,2018-03-15 19:43:36.985856,2018-03-16 19:43:36.985856,131295,100350,30945,98
FC#167868,2024-08-08 06:06:36.985870,806,2024-08-20 06:06:36.985870,599,2023-05-22 08:10:36.985870,MFG_ID#1430,2024-08-11 06:06:36.985870,MFG_ID#1430,2024-08-10 06:06:36.985870,2024-08-11 06:06:36.985870,109515,73037,36478,132
FC#190467,2021-08-27 00:59:36.985885,842,2021-09-07 00:59:36.985885,497,2022-09-24 19:53:36.985885,MFG_ID#1741,2021-08-08 00:59:36.985885,MFG_ID#1741,2021-08-29 00:59:36.985885,2021-09-02 00:59:36.985885,160638,148802,11836,103
FC#117561,2021-09-19 16:59:36.985898,600,2021-09-30 16:59:36.985898,483,2024-11-30 22:44:36.985898,MFG_ID#1114,2021-09-01 16:59:36.985898,MFG_ID#1114,2021-09-23 16:59:36.985898,2021-09-25 16:59:36.985898,163083,154259,8824,128
FC#117384,2023-02-05 16:20:36.985909,73,2023-02-13 16:20:36.985909,795,2024-01-18 06:20:36.985909,MFG_ID#1628,2023-02-02 16:20:36.985909,MFG_ID#1628,2023-02-09 16:20:36.985909,2023-02-12 16:20:36.985909,185582,143865,41717,131
FC#177061,2024-11-27 01:10:36.985919,661,2024-12-05 01:10:36.985919,101,2022-02-07 11:13:36.985919,MFG_ID#887,2024-11-19 01:10:36.985919,MFG_ID#887,2024-11-30 01:10:36.985919,2024-12-01 01:10:36.985919,146633,139972,6661,122
FC#144078,2024-09-06 05:19:36.985929,763,2024-09-16 05:19:36.985929,183,2021-09-06 09:51:36.985929,MFG_ID#1778,2024-08-23 05:19:36.985929,MFG_ID#1778,2024-09-08 05:19:36.985929,2024-09-11 05:19:36.985929,178132,154960,23172,94
FC#131969,2018-05-28 15:35:36.985939,89,2018-06-04 15:35:36.985939,866,2024-10-24 09:42:36.985939,MFG_ID#985,2018-06-02 15:35:36.985939,MFG_ID#985,2018-06-01 15:35:36.985939,2018-06-02 15:35:36.985939,151282,114414,36868,113
FC#23388,2021-08-28 11:58:36.985949,336,2021-09-08 11:58:36.985949,857,2021-11-02 12:25:36.985949,MFG_ID#634,2021-08-15 11:58:36.985949,MFG_ID#634,2021-09-01 11:58:36.985949,2021-09-04 11:58:36.985949,94477,54466,40011,131
FC#78232,2019-08-25 18:28:36.985959,573,2019-09-03 18:28:36.985959,632,2021-10-04 16:40:36.985959,MFG_ID#1148,2019-08-23 18:28:36.985959,MFG_ID#1148,2019-08-28 18:28:36.985959,2019-08-30 18:28:36.985959,154631,111907,42724,82
FC#27498,2021-04-17 06:16:36.985969,321,2021-04-26 06:16:36.985969,55,2021-04-20 08:44:36.985969,MFG_ID#1199,2021-03-29 06:16:36.985969,MFG_ID#1199,2021-04-19 06:16:36.985969,2021-04-21 06:16:36.985969,156182,145058,11124,139
FC#45948,2022-12-12 16:08:36.985979,899,2022-12-22 16:08:36.985979,907,2023-03-09 04:26:36.985979,MFG_ID#1787,2022-12-03 16:08:36.985979,MFG_ID#1787,2022-12-16 16:08:36.985979,2022-12-17 16:08:36.985979,140825,108102,32723,77
FC#109098,2024-07-26 03:26:36.985990,843,2024-08-02 03:26:36.985990,373,2024-07-20 00:27:36.985990,MFG_ID#1286,2024-07-09 03:26:36.985990,MFG_ID#1286,2024-07-29 03:26:36.985990,2024-07-31 03:26:36.985990,77626,35901,41725,96
FC#100337,2019-08-09 05:08:36.986000,502,2019-08-17 05:08:36.986000,352,2023-07-20 06:35:36.986000,MFG_ID#1394,2019-07-19 05:08:36.986000,MFG_ID#1394,2019-08-13 05:08:36.986000,2019-08-14 05:08:36.986000,145178,121249,23929,87
FC#166331,2016-06-27 23:07:36.986010,119,2016-07-05 23:07:36.986010,48,2024-06-11 04:11:36.986010,MFG_ID#1710,2016-06-18 23:07:36.986010,MFG_ID#1710,2016-06-30 23:07:36.986010,2016-07-02 23:07:36.986010,86374,65029,21345,138
FC#142555,2020-06-09 16:50:36.986020,654,2020-06-20 16:50:36.986020,710,2022-10-11 09:27:36.986020,MFG_ID#790,2020-06-08 16:50:36.986020,MFG_ID#790,2020-06-11 16:50:36.986020,2020-06-15 16:50:36.986020,150368,139375,10993,105
FC#127268,2017-08-02 10:12:36.986030,837,2017-08-09 10:12:36.986030,88,2023-01-10 06:22:36.986030,MFG_ID#1674,2017-07-28 10:12:36.986030,MFG_ID#1674,2017-08-04 10:12:36.986030,2017-08-08 10:12:36.986030,172043,163668,8375,138
FC#80228,2023-08-29 13:08:36.986040,743,2023-09-09 13:08:36.986040,738,2021-12-24 00:20:36.986040,MFG_ID#1830,2023-08-27 13:08:36.986040,MFG_ID#1830,2023-09-01 13:08:36.986040,2023-09-04 13:08:36.986040,111874,62776,49098,95
FC#46286,2017-08-01 02:59:36.986050,798,2017-08-11 02:59:36.986050,191,2021-11-02 13:31:36.986050,MFG_ID#641,2017-07-26 02:59:36.986050,MFG_ID#641,2017-08-03 02:59:36.986050,2017-08-07 02:59:36.986050,169979,150598,19381,122
FC#35867,2021-09-16 05:15:36.986060,705,2021-09-24 05:15:36.986060,169,2022-12-19 11:04:36.986060,MFG_ID#1867,2021-09-04 05:15:36.986060,MFG_ID#1867,2021-09-20 05:15:36.986060,2021-09-23 05:15:36.986060,136012,96634,39378,111
FC#49219,2017-06-12 07:48:36.986070,304,2017-06-19 07:48:36.986070,386,2025-01-20 09:55:36.986070,MFG_ID#1339,2017-06-14 07:48:36.986070,MFG_ID#1339,2017-06-15 07:48:36.986070,2017-06-16 07:48:36.986070,75831,45461,30370,72
FC#98154,2018-02-24 16:48:36.986080,296,2018-03-07 16:48:36.986080,331,2024-10-23 06:08:36.986080,MFG_ID#980,2018-03-11 16:48:36.986080,MFG_ID#980,2018-02-27 16:48:36.986080,2018-02-28 16:48:36.986080,109812,69754,40058,123
FC#151084,2020-11-06 21:19:36.986090,508,2020-11-16 21:19:36.986090,533,2023-12-17 01:25:36.986090,MFG_ID#1110,2020-10-23 21:19:36.986090,MFG_ID#1110,2020-11-10 21:19:36.986090,2020-11-13 21:19:36.986090,137635,110558,27077,125
FC#145845,2018-05-23 18:56:36.986100,504,2018-06-04 18:56:36.986100,132,2021-09-23 22:58:36.986100,MFG_ID#1277,2018-05-05 18:56:36.986100,MFG_ID#1277,2018-05-25 18:56:36.986100,2018-05-28 18:56:36.986100,98235,49545,48690,65
FC#97713,2023-05-08 02:07:36.986110,860,2023-05-15 02:07:36.986110,477,2025-01-16 10:20:36.986110,MFG_ID#600,2023-05-04 02:07:36.986110,MFG_ID#600,2023-05-11 02:07:36.986110,2023-05-15 02:07:36.986110,152288,135048,17240,115
FC#90448,2023-09-27 14:03:36.986120,760,2023-10-07 14:03:36.986120,903,2021-04-28 13:34:36.986120,MFG_ID#1637,2023-09-17 14:03:36.986120,MFG_ID#1637,2023-10-01 14:03:36.986120,2023-10-03 14:03:36.986120,103875,63012,40863,86
FC#33239,2020-05-21 18:38:36.986130,841,2020-05-31 18:38:36.986130,468,2023-09-27 01:00:36.986130,MFG_ID#1048,2020-05-22 18:38:36.986130,MFG_ID#1048,2020-05-25 18:38:36.986130,2020-05-26 18:38:36.986130,164905,137142,27763,58
FC#171198,2022-01-08 18:32:36.986140,786,2022-01-20 18:32:36.986140,360,2023-12-14 00:15:36.986140,MFG_ID#1517,2022-01-05 18:32:36.986140,MFG_ID#1517,2022-01-10 18:32:36.986140,2022-01-11 18:32:36.986140,115022,76980,38042,148
FC#43668,2021-11-11 13:40:36.986154,344,2021-11-18 13:40:36.986154,143,2023-04-27 00:03:36.986154,MFG_ID#1989,2021-11-06 13:40:36.986154,MFG_ID#1989,2021-11-15 13:40:36.986154,2021-11-18 13:40:36.986154,190934,151038,39896,146
FC#51037,2017-05-17 01:37:36.986164,493,2017-05-25 01:37:36.986164,186,2023-07-20 04:55:36.986164,MFG_ID#1987,2017-04-28 01:37:36.986164,MFG_ID#1987,2017-05-21 01:37:36.986164,2017-05-24 01:37:36.986164,187267,140747,46520,145
FC#147619,2016-02-21 17:31:36.986174,825,2016-02-28 17:31:36.986174,447,2023-03-25 21:44:36.986174,MFG_ID#693,2016-02-15 17:31:36.986174,MFG_ID#693,2016-02-24 17:31:36.986174,2016-02-27 17:31:36.986174,147723,109601,38122,88
FC#52749,2022-04-22 15:18:36.986184,1000,2022-05-02 15:18:36.986184,96,2022-07-21 13:39:36.986184,MFG_ID#697,2022-04-06 15:18:36.986184,MFG_ID#697,2022-04-26 15:18:36.986184,2022-04-29 15:18:36.986184,159961,134969,24992,132
FC#191096,2024-02-15 19:19:36.986195,598,2024-02-27 19:19:36.986195,811,2024-02-04 14:37:36.986195,MFG_ID#1068,2024-03-02 19:19:36.986195,MFG_ID#1068,2024-02-19 19:19:36.986195,2024-02-23 19:19:36.986195,177213,155397,21816,97
FC#21423,2019-08-24 07:30:36.986205,239,2019-09-04 07:30:36.986205,24,2024-09-16 09:14:36.986205,MFG_ID#1272,2019-08-15 07:30:36.986205,MFG_ID#1272,2019-08-27 07:30:36.986205,2019-08-28 07:30:36.986205,157554,120263,37291,118
FC#102648,2019-10-30 04:00:36.986215,106,2019-11-09 04:00:36.986215,207,2024-12-02 09:16:36.986215,MFG_ID#1096,2019-10-29 04:00:36.986215,MFG_ID#1096,2019-11-02 04:00:36.986215,2019-11-06 04:00:36.986215,83030,82339,691,142
